spatial_node_id,latitude,longitude,police_station,address
1495.0,12.9318961,77.5445289,Banashankari,"80 Feet Main Road, VBHCS Layout, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
1496.0,12.8728187,77.651366,Electronic City,"1st Cross Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
1498.0,12.9835042,77.7542333,Mahadevapura,"Channasandra Main Road, Srinivasa Sunridge, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
1500.0,12.97154225,77.610566,Ashok Nagar,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)"
1502.0,13.0283245,77.5191569,Peenya,"TVS Cross Road, TVS Cross, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
1503.0,12.97570957,77.56103534,Magadi Road,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)"
1504.0,13.0248829,77.5112264,Peenya,"3rd Main Road, Chakkasandra, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
1506.0,12.9163048,77.6362865,HSR Layout,"Outer Ring Road, Sai Nandana Residency, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
1507.0,12.9738007,77.6128385,Ashok Nagar,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1513.0,13.091295,77.5952417,Yelahanka,"Allalasandra Main Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)"
1516.0,12.9923012,77.7160412,Mahadevapura,"Whitefield Road, Hoodi Circle, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)"
1517.0,12.9670383,77.6213517,Halasur,"Old Airport Road, ASC Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)"
1523.0,12.9967908,77.6141053,Pulikeshinagar(F.Town),"Mosque Road, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)"
1525.0,13.0015734,77.5531602,Malleshwaram,"80 Feet Ring Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
1526.0,12.9651619,77.5682358,Chamarajpet,"Cart Street, Jai Bheema Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
1527.0,12.9710787,77.5836129,Halasuru Gate,"District Office Road, Cauvery Bhavan, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)"
1530.0,12.9801212,77.5555583,Magadi Road,"80 Feet Ring Road, Gubbanna Industrial Estate, Block 6, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
1531.0,12.8579389,77.6620332,Electronic City,"NICE Road, Greenfinch Vallerian, Beretana Agarhara, Bengaluru, Karnataka. Pin-560100 (India)"
1534.0,12.9987039,77.5421048,Vijayanagara,"Padmabhushan Dr MC Modi Road, Bhimajyothi LIC Colony, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)"
1535.0,12.9164149,77.6095046,Mico Layout,"Outer Ring Road, Ram Sridhar Apartment, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
1536.0,12.9489449,77.5358988,Byatarayanapura,"Mysore Road, Helmet Junction, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)"
1537.0,12.8416728,77.6761745,Electronic City,"Hosur Road, Pramuk Aqua Heights, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
1538.0,12.9359141,77.6008275,Wilson Garden,"Bannerghatta Main Road, Dairy Circle, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)"
1540.0,12.9658372,77.6046388,Ashok Nagar,"Wellington Street, Spartan Heights Apartments, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
1541.0,12.9700048,77.5681094,Chamarajpet,"Dr TCM Royan Road, Subhash Nagar, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)"
1542.0,13.0146125,77.5747089,Sadashivanagar,"11th Cross Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
1543.0,13.0466555,77.579201,Kodigehalli,"10th Cross Road, Sapthagiri Layout, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
1549.0,12.8911333,77.5939243,J.P. Nagar,"5th Main Road, Govinda Reddy Layout, Arakere, Bengaluru, Karnataka. Pin-560076 (India)"
1552.0,13.0271111,77.633527,Banaswadi,"MBT Road, Hennuru Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)"
1554.0,12.9166131,77.60177895000001,Mico Layout,"Outer Ring Road, GKS Layout, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
1558.0,12.9825565,77.6353914,Jeevanbheemanagar,"Old Madras Road, BDA Complex, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)"
1559.0,12.983789,77.5901262,Cubbon Park,"Cubbon Road, Chalukya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1562.0,12.9646867,77.575565,City Market,"BGS Flyover, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)"
1568.0,12.9947151,77.7178932,Mahadevapura,"Hoodi Main Road, Thigalarapalya, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)"
1570.0,13.0083617,77.5544889,Malleshwaram,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
1571.0,12.936683,77.6051806,Mico Layout,"Hosur Road, CC Layout, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)"
1572.0,12.9345733,77.612245,Adugodi,"Hosur Road, UCO Bank Junction, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
1579.0,12.9267084,77.577034,Banashankari,"Konanakunte Main Road, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)"
1582.0,12.93859975,77.57933491,Basavanagudi,"Model House Street, VP Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
1583.0,12.9416075,77.6087435,Adugodi,"Hosur Road, ML Colony, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)"
1585.0,12.9114476,77.5858614,J.P. Nagar,"24th Main Road, RK Colony, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)"
1592.0,12.93285285,77.51630304,Kengeri,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar, Bengaluru, Karnataka. Pin-560098 (India)"
1593.0,12.9560905,77.6056897,Ashok Nagar,"Hosur Road, Muniswamy Garden, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)"
1594.0,12.9603888,77.606344,Ashok Nagar,"Hosur Road, Sir Mirza Ismail Nagar, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
1599.0,12.977485,77.590915,Cubbon Park,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1605.0,12.9635623,77.5767354,City Market,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)"
1610.0,12.9590877,77.57209,V.V.Puram (C.Pet),"Pampa Mahakavi Road, Appajappa Agrahara, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)"
1617.0,12.9692182,77.5856419,Halasuru Gate,"District Office Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)"
1624.0,12.9510582,77.591687,Wilson Garden,"Hosur Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
1629.0,12.9925918,77.5919329,High ground,"7th Cross Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1631.0,12.9280908,77.5972749,Jayanagara,"East End A Main Road, SRK Garden, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
1632.0,13.1237757,77.6133367,Yelahanka,"Bellary Road, Nitesh Central Park, Vinayak Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)"
1636.0,13.0945429,77.6006646,Yelahanka,"Jakkur Main Road, Ganapathi Layout, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)"
1640.0,12.9513831,77.5969375,Wilson Garden,"BTS Main Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)"
1642.0,12.9177748,77.6000238,Mico Layout,"Jayadeva BTM Underpass, Jayadeva Junction, BTM Layout Stage 1, Bengaluru, Karnataka. Pin-560029 (India)"
